normalization_status,normalization_notes,compound,target,disorder,canonical_compound,canonical_entity,compound_original,target_original,disorder_original,graph_entity_original,raw_entity_label,entity_role,graph_entity_label,graph_entity_type,graph_include_candidate,study_doi,study_title,claim_type,clinical_context_condition,graph_exclusion_reason,mechanism_type,assay_type,assay_family,action_type,affinity_type,affinity_value,affinity_unit,result_direction,species,model_or_system,system,authors,study_year,paper_type,source,source_type,source_family,paper_assessment_route,evidence_strength,support,confidence,needs_human_review,supporting_quote,access_level,source_access_level,evidence_location,evidence_locator,study_design,funding,conflicts_of_interest,risk_of_bias_summary,notes,study_journal,publication_type,publication_date,journal_issn,journal_eissn,keywords,language,evidence_level,normalization_dataset,normalization_entity_category,compound_match_type,entity_match_type,compound_match_value,entity_match_value,compound_registry_status,entity_registry_status,compound_ids,entity_ids,entity_candidate_label,entity_candidate_score,trial_registry_ids,publisher,mesh_terms,funders,grant_ids,related_dois,publication_relations,semantic_scholar_id,has_correction
normalized,compound and graph entity matched local registry,"(2R,6R)-hydroxynorketamine",TrkB,,"(2R,6R)-hydroxynorketamine",TrkB (NTRK2),,,,,TrkB,molecular_target,TrkB,target,True,10.1038/s41386-023-01725-x,"Antidepressants enter cells, organelles, and membranes",compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Zack Blumenfeld; Kallol Bera; Eero Castrén; Henry A. Lester,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"2 R,6R-HNK was subsequently found to bind to TrkB, and its plasticity-promoting effects are lost in TrkB mutants with poorer af fi nity [14, 58, 60]",secondary_summary,full_text_seen,text,C009,secondary_literature,Tobacco-Related Disease Research Program (TRDRP) | NIGMS NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Neuropsychopharmacology,journal-article,2023-10-02,0893-133X,1740-634X,,eng,low,mechanistic,targets,label,alias,"(2R,6R)-hydroxynorketamine",TrkB,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""NTRK2""}",TrkB (NTRK2),1.0,NCT05414422,Springer Science and Business Media LLC,Ketamine | Antidepressive Agents / therapeutic use | Selective Serotonin Reuptake Inhibitors | Norepinephrine / metabolism | Organelles / metabolism,Tobacco-Related Disease Research Program (TRDRP) | NIGMS NIH HHS | NIDA NIH HHS,27IP-0057 | R01 GM123582 | R21 DA043829 | R21 DA049140,,,,
normalized,compound and graph entity matched local registry,LSD,neuroplasticity,,LSD,Neuroplasticity,,,,,neuroplasticity,molecular_target,neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,2024,,,,,low,mechanistic,targets,label,label,LSD,neuroplasticity,needs_external_id_lookup,pathway_or_process,{},{},Neuroplasticity,1.0,,,,,,,,,
normalized,compound and graph entity matched local registry,psilocybin,neuroplasticity,,Psilocybin,Neuroplasticity,,,,,neuroplasticity,molecular_target,neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,2024,,,,,low,mechanistic,targets,label,label,psilocybin,neuroplasticity,needs_external_id_lookup,pathway_or_process,{},{},Neuroplasticity,1.0,,,,,,,,,
compound_unmapped,"compound `N,N-DMT` did not match registry","N,N-DMT",neuroplasticity,,,Neuroplasticity,,,,,neuroplasticity,molecular_target,neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,2024,,,,,low,mechanistic,targets,,label,"N,N-DMT",neuroplasticity,,pathway_or_process,{},{},Neuroplasticity,1.0,,,,,,,,,
normalized,compound and graph entity matched local registry,ketamine,neuroplasticity,,Ketamine,Neuroplasticity,,,,,neuroplasticity,molecular_target,neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,2024,,,,,low,mechanistic,targets,label,label,ketamine,neuroplasticity,needs_external_id_lookup,pathway_or_process,{},{},Neuroplasticity,1.0,,,,,,,,,
normalized,compound and graph entity matched local registry,MDMA,neuroplasticity,,MDMA,Neuroplasticity,,,,,neuroplasticity,molecular_target,neuroplasticity,target,True,10.48550/arxiv.2411.19840,Neuroplasticity and Psychedelics: a comprehensive examination of classic and non-classic compounds in pre and clinical models,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Claudio Agnorelli; Meg J. Spriggs; Kate Godfrey; Gabriela Sawicka; Bettina Bohl; Hannah Douglass; Andrea Fagiolini; Hashemi Parastoo; Robin Carhart‐Harris; David Nutt,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"This review examines how classic psychedelics (e.g., LSD, psilocybin, N,N-DMT) and non-classic psychedelics (e.g., ketamine, MDMA) influence neuroplasticity.",secondary_summary,full_text_seen,abstract,C001,secondary_literature,,,,"Projected from extraction_v1 coverage_mentions; coverage_type=reviews; relationship is discussed in secondary literature, not treated as primary evidence",,,2024,,,,,low,mechanistic,targets,label,label,MDMA,neuroplasticity,needs_external_id_lookup,pathway_or_process,{},{},Neuroplasticity,1.0,,,,,,,,,
normalized,compound and graph entity matched local registry,ketamine,N-methyl-D-aspartate receptor,,Ketamine,NMDA receptor,,,,,N-methyl-D-aspartate receptor,molecular_target,N-methyl-D-aspartate receptor,target,True,10.1590/1516-4446-2020-1685,Does mismatch negativity have utility for NMDA receptor drug development in depression?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Murphy N; Lijffijt M; Ramakrishnan N; Vo-Le B; Vo-Le B; Iqbal S; Iqbal T; O'Brien B; Smith MA; Swann AC,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Treatment with ketamine, an N-methyl-D-aspartate (NMDA) receptor antagonist",secondary_summary,full_text_seen,abstract,C001,secondary_literature,CSRD VA | NIMH NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence","Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",Journal Article | Review,2022,1516-4446,1809-452X,,eng,low,mechanistic,targets,label,alias,ketamine,N-methyl-D-aspartate receptor,needs_external_id_lookup,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,NCT03583554 | NCT03166501 | NCT02556606,,"Animals | Depression | Major Depressive Disorder / drug therapy | Drug Development | Humans | Ketamine | Receptors, N-Methyl-D-Aspartate",CSRD VA | NIMH NIH HHS,I01 CX001205 | R61 MH110540,,,,
compound_unmapped,compound `NMDAR antagonists` did not match registry,NMDAR antagonists,N-methyl-D-aspartate receptor,,,NMDA receptor,,,,,N-methyl-D-aspartate receptor,molecular_target,N-methyl-D-aspartate receptor,target,True,10.1590/1516-4446-2020-1685,Does mismatch negativity have utility for NMDA receptor drug development in depression?,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Murphy N; Lijffijt M; Ramakrishnan N; Vo-Le B; Vo-Le B; Iqbal S; Iqbal T; O'Brien B; Smith MA; Swann AC,2022,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.8,False,We supplement this with findings from our own research with three distinct NMDAR antagonists.,secondary_summary,full_text_seen,abstract,C001,secondary_literature,CSRD VA | NIMH NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=mentions; relationship is discussed in secondary literature, not treated as primary evidence","Revista brasileira de psiquiatria (Sao Paulo, Brazil : 1999)",Journal Article | Review,2022,1516-4446,1809-452X,,eng,low,mechanistic,targets,,alias,NMDAR antagonists,N-methyl-D-aspartate receptor,,complex_target_needs_subunit_mapping,{},{},NMDA receptor,1.0,NCT03583554 | NCT03166501 | NCT02556606,,"Animals | Depression | Major Depressive Disorder / drug therapy | Drug Development | Humans | Ketamine | Receptors, N-Methyl-D-Aspartate",CSRD VA | NIMH NIH HHS,I01 CX001205 | R61 MH110540,,,,
compound_class_not_graphable,compound is a broad class or multi-compound label; v1 graph uses specific compound nodes only,psychedelic compounds,5-HT 2A receptor,,,5-HT2A,,,,,5-HT 2A receptor,molecular_target,5-HT 2A receptor,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"There is a recent resurgence of interest into psychedelic compounds that act primarily through the 5-HT 2A receptor (5-HT 2A R) as a new frontier in combatting such diseases (e.g., depression, anxiety, and substance use disorders).",secondary_summary,full_text_seen,abstract,C001,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,,target_variant,psychedelic compounds,5-HT 2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
normalized,compound and graph entity matched local registry,LSD,5-HT 2A R,,LSD,5-HT2A,,,,,5-HT 2A R,molecular_target,5-HT 2A R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"LSD potently binds to human 5-HT 2A R but also 5-HT 1A R, 5-HT 2C R, D 2 R and with some affinity for α adrenergic, D 1 R and D 3 R (Rickli et al., 2015; Rickli et al., 2016).",secondary_summary,full_text_seen,text,C002,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,alias,LSD,5-HT 2A R,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
entity_unmapped,"graph entity `5-HT 1A R, 5-HT 2C R, D 2 R, α adrenergic, D 1 R, D 3 R` did not match registry",LSD,"5-HT 1A R, 5-HT 2C R, D 2 R, α adrenergic, D 1 R, D 3 R",,LSD,,,,,,"5-HT 1A R, 5-HT 2C R, D 2 R, α adrenergic, D 1 R, D 3 R",molecular_target,"5-HT 1A R, 5-HT 2C R, D 2 R, α adrenergic, D 1 R, D 3 R",target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"LSD potently binds to human 5-HT 2A R but also 5-HT 1A R, 5-HT 2C R, D 2 R and with some affinity for α adrenergic, D 1 R and D 3 R (Rickli et al., 2015; Rickli et al., 2016).",secondary_summary,full_text_seen,text,C002,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,,LSD,"5-HT 1A R, 5-HT 2C R, D 2 R, α adrenergic, D 1 R, D 3 R",needs_external_id_lookup,,{},{},,0.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
entity_unmapped,graph entity `5-HT 2A R and 5-HT 2B R` did not match registry,psilocin,5-HT 2A R and 5-HT 2B R,,Psilocin,,,,,,5-HT 2A R and 5-HT 2B R,molecular_target,5-HT 2A R and 5-HT 2B R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"LSD and psilocin, the active metabolite of psilocybin, exhibit similar affinity at the 5-HT 2A R and 5-HT 2B R in vitro (Porter et al., 1999).",secondary_summary,full_text_seen,text,C003,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,,psilocin,5-HT 2A R and 5-HT 2B R,needs_external_id_lookup,,{},{},,0.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
normalized,compound and graph entity matched local registry,DOI,5-HT 2A R,,DOI,5-HT2A,,,,,5-HT 2A R,molecular_target,5-HT 2A R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"Systemic administration or direct infusion of the 5-HT 2A R agonist and hallucinogen DOI into the medial PFC (mPFC) not only evokes the HTR (Willins and Meltzer, 1997) , but also increases the rate of firing of VTA DA neurons (Bortolozzi et al., 2005) with both outcomes blocked by the selective 5-HT 2A R antagonist M100907 (Willins and Meltzer, 1997; Bortolozzi et al., 2005).",secondary_summary,full_text_seen,text,C006,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,alias,DOI,5-HT 2A R,needs_external_id_lookup,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
normalized,compound and graph entity matched local registry,ibogaine,opioid receptors,,Ibogaine,Opioid receptor family,,,,,opioid receptors,molecular_target,opioid receptors,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"One such effort focused on ibogaine, an indole alkaloid derived from the evergreen shrub Tabernanthe iboga (Jenks, 2002) . Ibogaine is a molecule with affinity for opioid receptors which is reported to decrease opioid withdrawal symptoms (Parke et al., 2002; Mash, 2023) and alleviate drug cravings (Mash et al., 2016; Mash et al., 2018; Noller et al., 2018; Mash, 2023).",secondary_summary,full_text_seen,text,C008,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,alias,ibogaine,opioid receptors,needs_external_id_lookup,broad_target_family,{},{},Opioid receptor family,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
entity_unmapped,"graph entity `5-HT 2A R, 5-HT 2C R, other monoamine receptors, 5-HT transporter, monoamine oxidase` did not match registry",tabernanthalog (TBG),"5-HT 2A R, 5-HT 2C R, other monoamine receptors, 5-HT transporter, monoamine oxidase",,Tabernanthalog,,,,,,"5-HT 2A R, 5-HT 2C R, other monoamine receptors, 5-HT transporter, monoamine oxidase",molecular_target,"5-HT 2A R, 5-HT 2C R, other monoamine receptors, 5-HT transporter, monoamine oxidase",target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"The TBG binding profile is, however, complex as multiple receptor systems are involved in its pharmacology, including the 5-HT 2A R, 5-HT 2C R as well as other monoamine receptors, the 5-HT transporter and monoamine oxidase (Cameron et al., 2021).",secondary_summary,full_text_seen,text,C008,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,label,,tabernanthalog (TBG),"5-HT 2A R, 5-HT 2C R, other monoamine receptors, 5-HT transporter, monoamine oxidase",needs_external_id_lookup,,{},{},,0.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
compound_reference_not_graphable,compound is a reference/control compound; v1 graph focuses on psychedelics,M100907,5-HT 2A R,,,5-HT2A,,,,,5-HT 2A R,molecular_target,5-HT 2A R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"The 5-HT 2A R antagonist M100907 (MDL100907; volinanserin) exhibits ~100-fold selectivity at the 5-HT 2A R versus other monoamine GPCRs (Palfreyman et al., 1993; Kehne et al., 1996; Casey et al., 2022) and blocks psychedelic-evoked HTRs (Canal et al., 2013; Fink et al., 2015; Halberstadt et al., 2020).",secondary_summary,full_text_seen,text,C002,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,,alias,M100907,5-HT 2A R,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
compound_unmapped,compound `pimavanserin` did not match registry,pimavanserin,5-HT 2A R,,,5-HT2A,,,,,5-HT 2A R,molecular_target,5-HT 2A R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"With nanomolar potency as a 5-HT 2A R inverse agonist/antagonist and selectivity for the 5-HT 2A R over other GPCRs (Vanover et al., 2006) , pimavanserin blocked hallucinations and delusions in refractory schizophrenia (Nasrallah et al., 2019) and Parkinson's disease patients (Meltzer et al., 2010) , and is now approved for treatment for the latter indication (Hacksell et al., 2014; Davis et al., 2021).",secondary_summary,full_text_seen,text,C002,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,,alias,pimavanserin,5-HT 2A R,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
compound_unmapped,compound `CTW0404 and CTW0419` did not match registry,CTW0404 and CTW0419,5-HT 2A R,,,5-HT2A,,,,,5-HT 2A R,molecular_target,5-HT 2A R,target,True,10.3389/fphar.2023.1239159,μ-opioid receptor agonists and psychedelics: pharmacological opportunities and challenges,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Leah M. Salinsky; Christina R. Merritt; Joshua C. Zamora; Juliana L. Giacomini; Noelle C. Anastasio; Kathryn A. Cunningham,2023,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,1.0,False,"In the process, CTW0404 and CTW0419 were identified as potential 5-HT 2A R PAMs which exhibit distinct pharmacological profiles relative to 5-HT 2A R agonists (WO2023023287A1) (Zhou et al., 2023).",secondary_summary,full_text_seen,text,C009,secondary_literature,NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",Frontiers in Pharmacology,journal-article,2023-10-11,1663-9812,,5-HT2AR | MOR | opioid use disorder | psychedelics | serotonin,eng,low,mechanistic,targets,,alias,CTW0404 and CTW0419,5-HT 2A R,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Frontiers Media SA,,NIDA NIH HHS,R01 DA038446 | T32 DA007287 | UG3 DA050317 | UG3 DA052282,,,,
compound_class_not_graphable,compound is a broad class or multi-compound label; v1 graph uses specific compound nodes only,Psychedelics,5-HT2A receptor,,,5-HT2A,,,,,5-HT2A receptor,molecular_target,5-HT2A receptor,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,These studies confirmed the rodent-based studies of these compounds and solidified 5-HT 2A receptors as the primary targets of psychedelics.,secondary_summary,full_text_seen,text,C003: Mechanism of Action: Serotonergic Psychedelics,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,2024-01-30,1461-1457,1469-5111,preclinical research | psychedelics | techniques,eng,low,mechanistic,targets,,alias,Psychedelics,5-HT2A receptor,,needs_external_id_lookup,{},"{""gene_symbol"": ""HTR2A""}",5-HT2A,1.0,,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,,,,
entity_unmapped,graph entity `Serotoninergic GPCRs` did not match registry,LSD,Serotoninergic GPCRs,,LSD,,,,,,Serotoninergic GPCRs,molecular_target,Serotoninergic GPCRs,target,True,10.1093/ijnp/pyae007,Making Sense of Psychedelics in the CNS,compound_target,,,secondary literature coverage,,,,,,,not_applicable,,,unknown,Blake A Fordyce; Bryan L Roth,2024,review,doi,review,evidence_synthesis,secondary_literature,uncertain,uncertain,0.9,False,"LSD, for example, has a complex pharmacology, with known interactions at all serotoninergic and aminergic GPCRs (Kroeze et al., 2015) .",secondary_summary,full_text_seen,text,C003: Mechanism of Action: Serotonergic Psychedelics,secondary_literature,NIMH NIH HHS | NIDA NIH HHS,,,"Projected from extraction_v1 coverage_mentions; coverage_type=discusses; relationship is discussed in secondary literature, not treated as primary evidence",The International Journal of Neuropsychopharmacology,journal-article,2024-01-30,1461-1457,1469-5111,preclinical research | psychedelics | techniques,eng,low,mechanistic,targets,label,,LSD,Serotoninergic GPCRs,needs_external_id_lookup,,{},{},,0.0,,Oxford University Press (OUP),Hallucinogens / pharmacology | Hallucinogens / therapeutic use | Research Design,NIMH NIH HHS | NIDA NIH HHS,R01 MH112205 | R37 DA045657,,,,
